"Monitor All FLO", "DMR", "12.5", "447.162500", "442.162500", "Florence", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All FRA", "DMR", "12.5", "449.375000", "444.375000", "Franklin", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All GOL", "DMR", "12.5", "447.362500", "442.362500", "Goldsboro", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All GRE", "DMR", "12.5", "447.887500", "442.887500", "Greensboro", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All GREE", "DMR", "12.5", "448.112500", "443.112500", "Greenville", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All GRNC", "DMR", "12.5", "449.800000", "444.800000", "Greenville NC", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All HB", "DMR", "12.5", "448.137500", "443.137500", "Hillsborough", "NORMAL", "Always", "Medium", "Medium", "60", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "000.1", "000.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All HEN", "DMR", "12.5", "446.887500", "441.887500", "Hendersonville", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All HER", "DMR", "12.5", "447.162500", "442.162500", "Hertford", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All HH", "DMR", "12.5", "447.037500", "442.037500", "Hilton Head", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All IVY", "DMR", "12.5", "448.875000", "443.875000", "Ivy Knob", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "NONE", "1", "NONE", "2", "1"
"Monitor All JAC", "DMR", "12.5", "446.837500", "441.837500", "Jacksonville", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All JEF", "DMR", "12.5", "449.737500", "444.737500", "West Jefferson", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All KIN", "DMR", "12.5", "447.637500", "442.637500", "King", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "NONE", "1", "NONE", "2", "1"
"Monitor All LC", "DMR", "12.5", "445.637500", "440.637500", "Lake City", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All LEN", "DMR", "12.5", "448.187500", "443.187500", "Lenoir", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All MAM", "DMR", "12.5", "447.850000", "442.850000", "Mamie", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All MC", "DMR", "12.5", "449.975000", "444.975000", "Morehead City", "NORMAL", "Always", "Medium", "Medium", "60", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "000.1", "000.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Clear Timeslot", "Monitor All", "1", "NONE", "2", "1"
"Monitor All MYR", "DMR", "12.5", "446.912500", "441.912500", "Myrtle Beach", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All NAG", "DMR", "12.5", "449.987500", "444.987500", "Nags Head", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All NAS", "DMR", "12.5", "447.612500", "442.612500", "Nashville", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All NCHA", "DMR", "12.5", "447.462500", "442.462500", "N Charlesto", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All OC", "DMR", "12.5", "449.012500", "444.012500", "Ocean City", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All OR", "DMR", "12.5", "445.587500", "440.587500", "Orangeburg", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All PET", "DMR", "12.5", "447.687500", "442.687500", "Petersburg", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All RAL", "DMR", "12.5", "448.337500", "443.337500", "Raleigh", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All RH", "DMR", "12.5", "445.512500", "440.512500", "Rock Hill", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All RIC", "DMR", "12.5", "448.587500", "443.587500", "Richmond", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All RK", "DMR", "12.5", "446.887500", "441.887500", "Roanoke K4ITL", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All RL", "DMR", "12.5", "448.975000", "443.975000", "Richlands", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All RW", "DMR", "12.5", "445.612500", "440.612500", "Roanoke W5CUI", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SAN", "DMR", "12.5", "447.337500", "442.337500", "Sanford", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SB", "DMR", "12.5", "445.662500", "440.662500", "Spartenburg", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SCHA", "DMR", "12.5", "447.387500", "442.387500", "S Charlesto", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SOU", "DMR", "12.5", "449.787500", "444.787500", "South Hill", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SP", "DMR", "12.5", "448.762500", "443.762500", "Southern Pines", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SUG", "DMR", "12.5", "447.087500", "442.087500", "Boone", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All SUM", "DMR", "12.5", "447.312500", "442.312500", "Sumter", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All Spr", "DMR", "12.5", "448.387500", "443.387500", "Spruce Pines", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WAL", "DMR", "12.5", "447.537500", "442.537500", "Walhalla", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WAY", "DMR", "12.5", "449.450000", "444.450000", "Waynesville", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WCOL", "DMR", "12.5", "448.537500", "443.537500", "W Columbia", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WIL", "DMR", "12.5", "449.237500", "444.237500", "Wilmington", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WIN", "DMR", "12.5", "449.387500", "444.387500", "Wingate", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WINT", "DMR", "12.5", "449.437500", "444.437500", "Wintergreen", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WLL", "DMR", "12.5", "447.387500", "442.387500", "Willamston", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor All WYT", "DMR", "12.5", "448.262500", "443.262500", "Wytheville", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitor Tuomey", "DMR", "12.5", "446.837500", "441.837500", "Tuomey", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "000.1", "000.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Monitr All GREEN", "DMR", "12.5", "448.837500", "443.837500", "Greenwood", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "Yes", "Yes", "No", "No", "No", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NONE", "Monitor All", "1", "NONE", "2", "1"
"Morehead Cty PRN", "DMR", "12.5", "449.975000", "444.975000", "Morehead City", "NORMAL", "Always", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "No", "001.1", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN", "NONE", "1", "NONE", "2", "2"
"Morehead Local", "DMR", "12.5", "449.975000", "444.975000", "Morehead City", "NORMAL", "Always", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "No", "000.1", "000.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local", "NONE", "1", "NONE", "2", "1"
"Murrells Chat 1", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.1", "000.0", "120", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN Chat 1", "NONE", "1", "NONE", "2", "1"
"Murrells Chat 2", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "No", "000.1", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN Chat 2", "NONE", "1", "NONE", "2", "1"
"Murrells ClrTmsl", "DMR", "12.5", "446.887500", "441.887500", "-NULL-", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "No", "000.1", "000.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Clear Timeslot", "NONE", "1", "NONE", "2", "1"
"Murrells DMRX", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.1", "000.0", "120", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "DCI Bridge 2", "NONE", "1", "NONE", "2", "1"
"Murrells Inl PRN", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "001.1", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN", "NONE", "1", "NONE", "2", "2"
"Murrells Local", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Always", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.1", "000.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local", "NONE", "1", "NONE", "2", "1"
"Murrells SC Call", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.1", "000.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "SC Call", "NONE", "1", "NONE", "2", "1"
"Murrells TAC 1", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "No", "000.1", "000.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "TAC 1", "NONE", "1", "NONE", "2", "1"
"Murrells TAC 310", "DMR", "12.5", "446.887500", "441.887500", "Murrells", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.1", "000.0", "120", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "TAC 310", "NONE", "1", "NONE", "2", "1"
"MurrellsEchotest", "DMR", "12.5", "446.887500", "441.887500", "-NULL-", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "No", "000.1", "000.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Echotest", "NONE", "1", "NONE", "2", "1"
"Myrtle Beach Lcl", "DMR", "12.5", "446.912500", "441.912500", "Myrtle Beach", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local", "NONE", "1", "NONE", "2", "1"
"Myrtle Beach PRN", "DMR", "12.5", "446.912500", "441.912500", "Myrtle Beach", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D151I", "005.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN", "NONE", "1", "NONE", "2", "2"
"N America CWY", "DMR", "12.5", "448.662500", "443.662500", "Conway", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.1", "000.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "DMR MARC NA", "NONE", "1", "NONE", "2", "1"
"N Charleston Lcl", "DMR", "12.5", "447.462500", "442.462500", "N Charlesto", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local", "NONE", "1", "NONE", "2", "1"
"N Charleston PRN", "DMR", "12.5", "447.462500", "442.462500", "N Charlesto", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D151I", "005.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN", "NONE", "1", "NONE", "2", "2"
"NA BEC", "DMR", "12.5", "447.875000", "442.875000", "Beckley", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D141I", "005.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "DMR MARC NA", "NONE", "1", "NONE", "2", "1"
"NA BLU", "DMR", "12.5", "449.450000", "444.450000", "Bluefield", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D141I", "005.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "DMR MARC NA", "NONE", "1", "NONE", "2", "1"
"NA IVY", "DMR", "12.5", "448.875000", "443.875000", "Ivy Knob", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D141I", "005.0", "180", "Off", "Off", "YES", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "DMR MARC NA", "NONE", "1", "NONE", "2", "1"
"NE4SC Ntwrk CWY", "DMR", "12.5", "448.662500", "443.662500", "Conway", "NORMAL", "Color Code Free", "Medium", "Medium", "60", "0", "HIGH", "No", "No", "No", "No", "Yes", "001.1", "000.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Big Ears", "NONE", "1", "NONE", "2", "2"
"Nags Head Local", "DMR", "12.5", "449.987500", "444.987500", "Nags Head", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D141I", "005.0", "120", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local", "NONE", "1", "NONE", "2", "1"
"Nags Head PRN", "DMR", "12.5", "449.987500", "444.987500", "Nags Head", "NORMAL", "Color Code Free", "Low", "Low", "180", "0", "HIGH", "No", "No", "No", "No", "Yes", "D151I", "005.0", "180", "Off", "Off", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "PRN", "NONE", "1", "NONE", "2", "2"
